0.000,0.22307692
0.001,0.23846154
0.003,0.24615385
0.004,0.24615385
0.006,0.25384615
0.007,0.26923077
0.008,0.27692308
0.010,0.27692308
0.011,0.28461538
0.013,0.30000000
0.014,0.30769231
0.015,0.32307692
0.017,0.32307692
0.018,0.32307692
0.019,0.33846154
0.021,0.33846154
0.022,0.33846154
0.024,0.33846154
0.025,0.34615385
0.026,0.33076923
0.028,0.32307692
0.029,0.32307692
0.031,0.31538462
0.032,0.30769231
0.033,0.29230769
0.035,0.30000000
0.036,0.29230769
0.037,0.28461538
0.039,0.27692308
0.040,0.26923077
0.042,0.26153846
0.043,0.26153846
0.044,0.24615385
0.046,0.24615385
0.047,0.24615385
0.049,0.24615385
0.050,0.24615385
0.051,0.24615385
0.053,0.23846154
0.054,0.22307692
0.056,0.22307692
0.057,0.22307692
0.058,0.20769231
0.060,0.21538462
0.061,0.22307692
0.062,0.20769231
0.064,0.21538462
0.065,0.22307692
0.067,0.21538462
0.068,0.20769231
0.069,0.20769231
0.071,0.21538462
0.072,0.21538462
0.074,0.21538462
0.075,0.20769231
0.076,0.20000000
0.078,0.20769231
0.079,0.20769231
0.081,0.20000000
0.082,0.20769231
0.083,0.20769231
0.085,0.19230769
0.086,0.19230769
0.087,0.19230769
0.089,0.18461538
0.090,0.18461538
0.092,0.19230769
0.093,0.17692308
0.094,0.17692308
0.096,0.17692308
0.097,0.17692308
0.099,0.17692308
0.100,0.16923077
0.101,0.16923077
0.103,0.16923077
0.104,0.16153846
0.106,0.15384615
0.107,0.15384615
0.108,0.15384615
0.110,0.14615385
0.111,0.12307692
0.113,0.13076923
0.114,0.12307692
0.115,0.13076923
0.117,0.13076923
0.118,0.12307692
0.119,0.12307692
0.121,0.12307692
0.122,0.13076923
0.124,0.13076923
0.125,0.13076923
0.126,0.11538462
0.128,0.10000000
0.129,0.10000000
0.131,0.11538462
0.132,0.11538462
0.133,0.12307692
0.135,0.13846154
0.136,0.14615385
0.138,0.14615385
0.139,0.16153846
0.140,0.18461538
0.142,0.18461538
0.143,0.18461538
0.144,0.18461538
0.146,0.19230769
0.147,0.20769231
0.149,0.21538462
0.150,0.22307692
0.151,0.23846154
0.153,0.26153846
0.154,0.28461538
0.156,0.31538462
0.157,0.33076923
0.158,0.35384615
0.160,0.40000000
0.161,0.40769231
0.163,0.40000000
0.164,0.38461538
0.165,0.37692308
0.167,0.35384615
0.168,0.35384615
0.169,0.35384615
0.171,0.33846154
0.172,0.32307692
0.174,0.32307692
0.175,0.30769231
0.176,0.30000000
0.178,0.27692308
0.179,0.26923077
0.181,0.27692308
0.182,0.26923077
0.183,0.25384615
0.185,0.25384615
0.186,0.24615385
0.188,0.23076923
0.189,0.22307692
0.190,0.22307692
0.192,0.21538462
0.193,0.20000000
0.194,0.19230769
0.196,0.18461538
0.197,0.17692308
0.199,0.16153846
0.200,0.15384615
0.201,0.14615385
0.203,0.14615385
0.204,0.13846154
0.206,0.14615385
0.207,0.13846154
0.208,0.13846154
0.210,0.13076923
0.211,0.13846154
0.212,0.13076923
0.214,0.12307692
0.215,0.13076923
0.217,0.13846154
0.218,0.13846154
0.219,0.13076923
0.221,0.12307692
0.222,0.13076923
0.224,0.14615385
0.225,0.13076923
0.226,0.11538462
0.228,0.12307692
0.229,0.12307692
0.231,0.12307692
0.232,0.12307692
0.233,0.12307692
0.235,0.13076923
0.236,0.13076923
0.237,0.11538462
0.239,0.12307692
0.240,0.13076923
0.242,0.13846154
0.243,0.13076923
0.244,0.12307692
0.246,0.12307692
0.247,0.11538462
0.249,0.10000000
0.250,0.11538462
0.251,0.10769231
0.253,0.11538462
0.254,0.10769231
0.256,0.11538462
0.257,0.12307692
0.258,0.12307692
0.260,0.13846154
0.261,0.11538462
0.263,0.10769231
0.264,0.10769231
0.265,0.11538462
0.267,0.11538462
0.268,0.10769231
0.269,0.10769231
0.271,0.10769231
0.272,0.10769231
0.274,0.10000000
0.275,0.09230769
0.276,0.10000000
0.278,0.10000000
0.279,0.09230769
0.281,0.09230769
0.282,0.10000000
0.283,0.10000000
0.285,0.09230769
0.286,0.10000000
0.287,0.09230769
0.289,0.10000000
0.290,0.10769231
0.292,0.10769231
0.293,0.09230769
0.294,0.09230769
0.296,0.08461538
0.297,0.08461538
0.299,0.09230769
0.300,0.10000000
0.301,0.09230769
0.303,0.09230769
0.304,0.08461538
0.306,0.09230769
0.307,0.09230769
0.308,0.10000000
0.310,0.09230769
0.311,0.08461538
0.312,0.09230769
0.314,0.09230769
0.315,0.10000000
0.317,0.10000000
0.318,0.10000000
0.319,0.09230769
0.321,0.08461538
0.322,0.09230769
0.324,0.09230769
0.325,0.09230769
0.326,0.08461538
0.328,0.08461538
0.329,0.08461538
0.331,0.09230769
0.332,0.09230769
0.333,0.10000000
0.335,0.10000000
0.336,0.10000000
0.338,0.09230769
0.339,0.10000000
0.340,0.10769231
0.342,0.10769231
0.343,0.10769231
0.344,0.10000000
0.346,0.10000000
0.347,0.10769231
0.349,0.08461538
0.350,0.09230769
0.351,0.10769231
0.353,0.10000000
0.354,0.09230769
0.356,0.10769231
0.357,0.10000000
0.358,0.09230769
0.360,0.10000000
0.361,0.10000000
0.362,0.10769231
0.364,0.11538462
0.365,0.12307692
0.367,0.12307692
0.368,0.11538462
0.369,0.11538462
0.371,0.11538462
0.372,0.11538462
0.374,0.12307692
0.375,0.13076923
0.376,0.13846154
0.378,0.13076923
0.379,0.13076923
0.381,0.13076923
0.382,0.13076923
0.383,0.12307692
0.385,0.13846154
0.386,0.14615385
0.388,0.14615385
0.389,0.15384615
0.390,0.16923077
0.392,0.16923077
0.393,0.16923077
0.394,0.16923077
0.396,0.16923077
0.397,0.17692308
0.399,0.16923077
0.400,0.16923077
0.401,0.17692308
0.403,0.16923077
0.404,0.16923077
0.406,0.16923077
0.407,0.17692308
0.408,0.16923077
0.410,0.16153846
0.411,0.16923077
0.412,0.17692308
0.414,0.17692308
0.415,0.18461538
0.417,0.18461538
0.418,0.19230769
0.419,0.18461538
0.421,0.18461538
0.422,0.20000000
0.424,0.19230769
0.425,0.18461538
0.426,0.19230769
0.428,0.18461538
0.429,0.17692308
